1	644.867371	2	3610.58154	567708	16901;0
2	644.868958	2	3608.94019	725040	16901;0

0	648.399963	2	3617.10742	143608	15101;0,21101;0,613401;0.06078583
1	648.401306	2	3611.64429	127034	15101;0,21101;0,613401;0.0163276196
2	648.40271	2	3608.9021	249004	15101;0.0163276196,21101;0.0163276196,613401;0

0	651.839905	2	3612.29321	440968	14101;0,676201;0,1156001;0.0556967258
1	651.840454	2	3611.38281	559526	14101;0,676201;0.000533461571,1156001;0.055192709
2	651.841553	2	3605.50952	456086	14101;0.055192709,676201;0.0556967258,1156001;0

0	770.711121	3	3604.17773	61036	0;0
1	770.710754	3	3603.61499	90424	0;0.000413954258
2	770.709106	3	3606.77979	10516	0;0.106081188

0	607.308594	3	3624.73096	407440	28201;0.00438946486,926701;0.00438946486
1	607.309937	3	3620.21631	325702	28201;0,926701;0
2	607.310913	3	3614.43652	316140	28201;0,926701;0.018529892

0	614.647217	3	3609.92627	3121344	0;0
1	614.644836	3	3611.42529	2828226	0;0.0856531858
2	614.645874	3	3606.85596	4456168	0;0.16902554

0	831.437866	2	3607.6416	22046	925001;0.169690013,1143801;0.225587189
1	831.444275	2	3604.98901	40716	925001;0,1143801;0.0673208833
2	831.444336	2	3610.354	57292	925001;0.0673208833,1143801;0

0	1146.62451	2	3617.06641	662182	11201;0
1	1146.62634	2	3616.78491	929734	11201;0
1	1146.62646	2	3616.78491	927768	11201;0.0285304189
2	1146.63025	2	3612.54858	765014	11201;0

0	554.632629	3	3607.76392	291810	29301;0,615001;0.0503806472,929401;0.0487775803
1	554.633728	3	3602.90576	385208	29301;0.00168526173,615001;0.00168526173,929401;0
2	554.634949	3	3601.60522	513150	29301;0,615001;0,929401;0.00168526173

0	797.054626	3	3622.93604	663508	16801;0,24601;0,26001;0.0486949086,512301;0.0428180099
1	797.05658	3	3622.76147	749812	16801;0,24601;0,26001;0.00613981485,512301;0
2	797.057617	3	3616.57056	1000736	16801;0,24601;0,26001;0,512301;0.00613981485

0	797.896118	2	3625.92749	435582	16802;0,26002;0
1	797.898621	2	3624.8584	386232	16802;0.000439047813,26002;0.000439047813
2	797.899475	2	3619.44336	880916	16802;0,26002;0

0	881.933899	2	3614.78418	6905734	20901;0.161857069,1158001;0.161857069
1	881.934692	2	3611.75757	5798390	20901;0.159029007,1158001;0.159029007
2	881.937134	2	3607.41357	3501742	20901;0,1158001;0

0	421.884735	3	3618.11011	328442	677901;0,682401;0,927801;0.0018234849,930701;0.0018234849,1143001;0.0171023011
1	421.885315	3	3615.31689	231278	677901;0.0018234849,682401;0.0018234849,927801;0,930701;0,1143001;0.0153067112
2	421.886383	3	3611.76489	164788	677901;0.0171023011,682401;0.0171023011,927801;0.0153067112,930701;0.0153067112,1143001;0

0	588.960693	3	3614.12817	1891218	0;0
1	588.961548	3	3611.07153	1951918	0;0.00449860096
2	588.962158	3	3607.84058	871102	0;0.0101051927

0	624.335083	3	3617.68555	6156284	6701;0,31701;0
1	624.336853	3	3609.85425	3851302	6701;0.149021983,31701;0.149021983
2	624.335327	3	3614.29395	143920	6701;0,31701;0.00316935778

0	724.04834	3	3631.41797	398942	0;0
1	724.050903	3	3627.42603	308650	0;0.0148525238
2	724.051575	3	3612.01172	20588	0;0.220419288
2	724.052002	3	3620.98291	411794	0;0.0390564203

0	1013.95178	2	3623.28467	1734402	16001;0,678201;0,691501;0,927601;0.0361186266,939801;0.0361186266,1158501;0.0222728252
1	1013.95349	2	3621.46338	2055208	16001;0,678201;0.0361186266,691501;0.0361186266,927601;0,939801;0,1158501;0.0575869679
1	1013.95343	2	3621.46338	2050108	16001;0.00431716442,678201;0.00431716442,691501;0.00431716442,927601;0.0402798653,939801;0.0402798653,1158501;0.0180335045
2	1013.95422	2	3614.92578	2399268	16001;0,678201;0.0222728252,691501;0.0222728252,927601;0.0575869679,939801;0.0575869679,1158501;0
2	1013.95416	2	3614.92578	2397318	16001;0.0261307955,678201;0.0613056421,691501;0.0613056421,927601;0.0261307955,939801;0.0261307955,1158501;0.0822129846

0	1099.06726	2	3619.63184	71244	508901;0.00704860687,681501;0
1	1099.06531	2	3616.84229	75036	508901;0,681501;0.00704860687
2	1099.07031	2	3614.75269	71992	508901;0,681501;0.0230144858

0	634.947876	3	3614.50342	569736	10801;0
0	634.947815	3	3614.50342	569736	10801;0.00110238791
1	634.948853	3	3612.94141	557392	10801;0
2	634.949951	3	3606.97388	806962	10801;0

0	488.5578	3	3615.7478	57510	927401;0.151535034,1144101;0.153464377
1	488.560638	3	3612.7998	44756	927401;0,1144101;0.0022739172
2	488.56073	3	3613.72046	55830	927401;0.0022739172,1144101;0

0	538.163879	1	3614.94165	105790	0;0
1	538.163452	1	3615.66162	99274	0;0.00341165066
2	538.165771	1	3611.10083	316200	0;0.0575366616

0	549.294861	3	3623.72974	1449038	508401;0.00245785713,508701;0.00245785713,678401;0,680201;0,682301;0,691901;0,1142801;0.00673031807
0	549.294922	3	3623.72974	1398398	508401;0.00253391266,508701;0.00253391266,678401;0.00498557091,680201;0.00498557091,682301;0.00498557091,691901;0.00498557091,1142801;0.00680607557
1	549.295837	3	3619.4978	1214662	508401;0,508701;0,678401;0.00245785713,680201;0.00245785713,682301;0.00245785713,691901;0.00245785713,1142801;0.00428301096
2	549.296936	3	3615.08008	1367606	508401;0,508701;0,678401;0.00673031807,680201;0.00673031807,682301;0.00673031807,691901;0.00673031807,1142801;0

0	580.320007	2	3623.24512	321900	15201;0,28701;0,614201;0.0753602982
1	580.322388	2	3622.43213	393026	15201;0,28701;0,614201;0.0393109918
2	580.324402	2	3616.32129	541454	15201;0.0393109918,28701;0.0393109918,614201;0

0	579.318848	2	3622.6355	277376	686901;0
1	579.318665	2	3615.61157	155202	686901;0.0235586762
2	579.319641	2	3613.60229	93410	686901;0.0242614746

0	635.336487	2	3615.74805	17152504	10802;0
1	635.33728	2	3614.6582	23195958	10802;0
2	635.338562	2	3611.03052	12163316	10802;0

0	637.263855	2	3614.70166	409332	7101;0
1	637.263916	2	3614.18896	462874	7101;0
2	637.26593	2	3611.12451	799482	7101;0

0	642.845825	1	3625.81152	416190	613801;0.229594052
1	642.847107	1	3624.56274	357836	613801;0.211948037
2	642.845825	1	3612.65771	36610	613801;0
2	642.849548	1	3618.51758	255826	613801;0.258821845

0	747.34491	3	3600.73633	183694	1143601;0.153826177
1	747.346497	3	3600.90796	129656	1143601;0.149913013
2	747.3479	3	3608.54541	24180	1143601;0

0	823.435364	2	3624.68115	322206	18201;0
1	823.437866	2	3619.72461	225550	18201;0
2	823.440735	2	3615.05151	325354	18201;0
2	823.440796	2	3615.05151	333350	18201;0.0371946096

0	836.937744	2	3606.47339	141178	2201;0,924301;0.000699102879,1150101;0.183927894
1	836.938416	2	3604.65894	164540	2201;0.000699102879,924301;0,1150101;0.183357
2	836.937012	2	3608.54443	49334	2201;0.183927894,924301;0.183357,1150101;0
2	836.940308	2	3601.58521	81084	2201;0.0564833879,924301;0.0558233261,1150101;0.228944719

0	985.435547	1	3620.91675	552180	0;0
1	985.438904	1	3619.86914	248104	0;0.0496469736
1	985.438965	1	3619.86914	248104	0;0.0587673783
2	985.43988	1	3615.12964	259308	0;0.0530225635

0	452.215668	2	3611.65771	75088	12001;0
1	452.215698	2	3610.84766	121054	12001;0
2	452.216309	2	3606.97388	217142	12001;0

0	519.778992	2	3610.03711	79466	16501;0,931101;0.0182886124,1141301;0.0555995703,1150901;0.0555995703
1	519.778137	2	3605.29932	56824	16501;0.0182886124,931101;0,1141301;0.0380060077,1150901;0.0380060077
2	519.780334	2	3601.61304	86702	16501;0,931101;0.0380060077,1141301;0,1150901;0

0	944.436951	3	3630.47144	249466	0;0
1	944.439697	3	3627.729	194348	0;0.0170438886
2	944.440674	3	3619.38916	98672	0;0.0274410844

0	349.214478	2	3615.69824	10132	0;0
1	349.216431	2	3619.49316	8722	0;0.146749973
2	349.216217	2	3614.2959	4350	0;0.150277853

0	481.244019	2	3615.62915	9974	14901;0
1	481.245789	2	3615.27393	10642	14901;0.028824687
2	481.249573	2	3614.99463	22236	14901;0.0831868649

0	539.323547	2	3624.74316	6215324	11301;0,13101;0,36201;0,42401;0
1	539.324524	2	3621.44873	7112630	11301;0,13101;0,36201;0.000841319561,42401;0
2	539.325378	2	3617.03076	10404482	11301;0,13101;0,36201;0,42401;0

0	558.798462	2	3616.16357	142562	13401;0
1	558.798523	2	3612.39795	149048	13401;0
2	558.801086	2	3609.86279	237056	13401;0.0795229077

0	663.296814	3	3617.80591	331580	27401;0,32001;0,507701;0.000730395317,677101;0
1	663.296143	3	3617.30737	256798	27401;0,32001;0,507701;0,677101;0.000730395317
1	663.296082	3	3617.30737	250370	27401;0.0329377055,32001;0.0329377055,507701;0.0336440206,677101;0.0329377055
2	663.297363	3	3611.96777	446350	27401;0.0573849082,32001;0.0573849082,507701;0,677101;0.0580734015
2	663.297241	3	3611.96777	446350	27401;0.0840485096,32001;0.0840485096,507701;0.0847175121,677101;0.0840485096

0	672.817017	2	3622.60742	371758	25301;0
1	672.819275	2	3622.25854	434590	25301;0
2	672.819275	2	3616.39771	504028	25301;0

0	679.346069	4	3622.00537	6905628	14001;0,15601;0,37401;0,614101;0.00123369694
1	679.346252	4	3616.61816	6495546	14001;0,15601;0.000602126122,37401;0,614101;0.000631928444
2	679.343872	4	3614.65625	153016	14001;0.000631928444,15601;0.00123369694,37401;0.000631928444,614101;0

0	696.876709	2	3613.28882	111394	15301;0
1	696.878906	2	3615.43115	107832	15301;0
2	696.880859	2	3612.198	107138	15301;0

0	709.635803	3	3617.9292	185690	932001;0.00969874859
1	709.637085	3	3618.72339	101424	932001;0
2	709.637878	3	3615.57959	175660	932001;0.000307142735

0	733.046997	3	3619.96558	196638	33801;0,613701;0.0386251211
1	733.0495	3	3618.60107	205154	33801;0,613701;0.0267707109
2	733.050903	3	3618.31738	175132	33801;0.0267707109,613701;0

0	764.359253	2	3625.09302	310632	8101;0,23901;0,511301;0.0705741048,511401;0.0705741048
1	764.361023	2	3617.85474	247170	8101;0.00124162436,23901;0.0705741048,511301;0,511401;0
2	764.362061	2	3614.38892	91770	8101;0,23901;0.0717281103,511301;0,511401;0.00124162436

0	994.433716	2	3618.41309	185068	12301;0
1	994.437195	2	3618.66528	180574	12301;0
2	994.43927	2	3613.54517	299356	12301;0

0	1065.51843	1	3621.85571	171822	14501;0,616301;0.268475294
1	1065.52136	1	3623.36987	273856	14501;0,616301;0.0751292706
2	1065.52332	1	3616.5022	581696	14501;0.0751292706,616301;0

0	436.223328	3	3623.35449	148166	17701;0,613501;0.00351977348
1	436.223206	3	3621.7959	177834	17701;0,613501;0.00307095051
2	436.224609	3	3617.61035	276214	17701;0.00307095051,613501;0

0	482.587402	1	3613.30029	7496	927101;0.0600090027
1	482.586792	1	3607.89258	3672	927101;0
2	482.588531	1	3615.45801	5550	927101;0.131680012

0	704.011108	3	3628.09277	5175580	201;0.0185999274,2401;0,23301;0,43001;0,615401;0.0185999274
1	704.013062	3	3625.82422	2835528	201;0.000606119633,2401;0.000606119633,23301;0.000606119633,43001;0.0180047154,615401;0.000606119633
2	704.014099	3	3620.1189	1636436	201;0,2401;0,23301;0,43001;0.0185999274,615401;0

0	705.692932	3	3638.46899	1826954	202;0.21806401,23302;0,617901;0.00797444582
0	705.690063	3	3638.46899	1094510	202;0.0832172036,23302;0.0832172036,617901;0.142737329
1	705.694092	3	3637.15015	1929010	202;0.212928176,23302;0.00652521849,617901;0.00145876408
2	705.688354	3	3624.698	470290	202;0,23302;0,617901;0.21407634
2	705.695007	3	3632.19043	2288276	202;0.21407634,23302;0.00797444582,617901;0

0	702.683105	3	3624.82764	445838	23303;0,35501;0,615402;0.0307341218
1	702.684937	3	3623.53613	310592	23303;0,35501;0,615402;0.000309169292
2	702.685303	3	3618.60864	423362	23303;0.000309169292,35501;0.000309169292,615402;0

0	728.694763	3	3623.61987	58218880	7501;0,12601;0,35801;0,1158601;0.00868993998
0	728.692139	3	3623.61987	20525942	7501;0.0823469162,12601;0.0823469162,35801;0.0832546949,1158601;0.0894204974
1	728.695557	3	3619.77075	50108504	7501;0,12601;0,35801;0.000989258289,1158601;0.00770831108
2	728.697144	3	3615.07349	3728178	7501;0.00770831108,12601;0,35801;0,1158601;0

0	762.046997	3	3617.79883	193414	23902;0,508101;0.0187951922,677701;0
1	762.044617	3	3617.49585	173726	23902;0.0187951922,508101;0,677701;0.0187951922
2	762.051453	3	3615.43726	42176	23902;0.0888785124,508101;0,677701;0.0888785124

0	788.052551	3	3626.18311	487206	33101;0,678001;0,933901;0.0269578099,936001;0.0269578099,1152801;0.151214361
1	788.05481	3	3620.68726	407972	33101;0.0269578099,678001;0.0269578099,933901;0,936001;0,1152801;0.127699018
2	788.056763	3	3613.02856	524060	33101;0,678001;0.151214361,933901;0.127699018,936001;0.127699018,1152801;0

0	790.390015	2	3631.72827	172750	12501;0,13801;0,928301;0.20312202,936002;0.20312202,1152802;0.249840975
1	790.391235	2	3617.82373	161960	12501;0.0586274862,13801;0,928301;0,936002;0,1152802;0.0586274862
2	790.393616	2	3612.53394	264572	12501;0,13801;0,928301;0.0586274862,936002;0.0586274862,1152802;0

0	788.896973	2	3627.12842	116046	0;0
1	788.893005	2	3621.07666	27522	0;0.0735961199
2	788.897766	2	3618.31641	95034	0;0.0224454999

0	910.456848	2	3624.31348	97082	682701;0,683701;0,931601;0.000929951668,1146201;0.00155365467
1	910.458069	2	3620.97241	73602	682701;0.000929951668,683701;0.000929951668,931601;0,1146201;0.000624299049
2	910.459595	2	3617.6189	90994	682701;0.00155365467,683701;0.00155365467,931601;0.000624299049,1146201;0

0	918.951782	2	3615.54395	89283184	614701;0.155860305
1	918.954224	2	3611.68506	94351720	614701;0.0717175007
2	918.954773	2	3605.64526	232922	614701;0

0	1141.521	2	3624.00635	1162034	14301;0
1	1141.52307	2	3619.89673	1085860	14301;0
1	1141.52319	2	3619.89673	1085860	14301;0.0319465995
2	1141.52734	2	3617.3894	21416	14301;0.0171403885

0	1364.67078	1	3619.77148	151840	0;0
1	1364.67493	1	3620.33398	229938	0;0.12568599
2	1364.67749	1	3616.81909	437524	0;0.128052294

0	511.273926	2	3618.56494	1970238	8501;0,11101;0,688601;0,938901;0.00487399101
1	511.275085	2	3616.73486	1693570	8501;0,11101;0,688601;0.00487399101,938901;0
2	511.276062	2	3612.68506	1330198	8501;0,11101;0,688601;0.0147305131,938901;0.00990480185

0	713.346191	2	3625.42896	214908	8601;0.217338681,13301;0.217338681
1	713.346497	2	3621.34497	605568	8601;0.216888011,13301;0.216888011
2	713.345093	2	3610.30859	560480	8601;0,13301;0

0	713.677429	3	3621.44238	682458	8602;0.0133029222
1	713.678772	3	3618.70923	687280	8602;0.0117502213
2	713.679382	3	3613.47729	217910	8602;0

0	347.913544	4	3621.31567	6812	0;0
1	347.914734	4	3621.6145	12556	0;0.0261299014
2	347.915833	4	3616.0542	22158	0;0.045302093

0	350.223083	2	3622.052	130544	678101;0,930001;0.0261570811,1140801;0.0326119661
1	350.224243	2	3621.24243	116940	678101;0.0261570811,930001;0,1140801;0.00662827492
2	350.224884	2	3615.73364	112664	678101;0.0326119661,930001;0.00662827492,1140801;0

0	407.269287	2	3623.06592	6954	1143201;0.0794275999
1	407.268127	2	3614.98608	14550	1143201;0.00187629461
2	407.269012	2	3612.53076	70448	1143201;0

0	546.773376	4	3623.41724	14993272	11901;0,13901;0,20801;0,36501;0,614301;0.00116151571,677001;0,702401;0,1156901;0.00116151571
1	546.774414	4	3619.76709	5744678	11901;0.000374913216,13901;0.000374913216,20801;0.000374913216,36501;0.000374913216,614301;0.00078690052,677001;0.000374913216,702401;0.000374913216,1156901;0.00078690052
2	546.775085	4	3615.56079	640604	11901;0.00116151571,13901;0.00116151571,20801;0.00116151571,36501;0.00116151571,614301;0,677001;0.00116151571,702401;0.00116151571,1156901;0

0	582.153564	1	3622.80591	35052	510701;0.102783024,617601;0.103705823,1142701;0.103705823
1	582.154907	1	3623.60181	128110	510701;0,617601;0.00102853775,1142701;0.00102853775
2	582.155273	1	3617.83716	232558	510701;0,617601;0,1142701;0

0	630.354919	1	3613.03003	116732	1144901;0.0759516358
1	630.354431	1	3616.52563	105522	1144901;0.0214319825
2	630.355957	1	3612.7019	82244	1144901;0

0	710.857117	2	3628.60889	38932912	6201;0,15801;0,18501;0,39201;0
1	710.858582	2	3624.04248	35070848	6201;0,15801;0,18501;0,39201;0
2	710.859619	2	3618.71777	18182292	6201;0.00146520138,15801;0,18501;0,39201;0.00146520138

0	727.710815	3	3600.72998	516258	0;0
1	727.71167	3	3600.89014	439000	0;0.00189834833
2	727.711609	3	3613.4187	65034	0;0.148573399
2	727.713623	3	3601.58765	161374	0;0.0971137881

0	944.476562	2	3622.41772	154190	17101;0
1	944.480957	2	3619.57886	132034	17101;0
2	944.482361	2	3613.71313	370500	17101;0

0	1358.33276	3	3631.50317	2127740	21801;0
1	1358.33667	3	3627.55811	2017068	21801;0
1	1358.33655	3	3627.55811	2001552	21801;0.00120782852
2	1358.33789	3	3622.34473	466192	21801;0

0	472.26709	3	3606.79932	428872	675502;0,679502;0,929601;0.000589251518,1140502;0.0242484212,1150201;0.0242484212,1153302;0.0242484212
0	472.267059	3	3606.79932	428872	675502;0.00122618675,679502;0.00122618675,929601;0.000637292862,1140502;0.02429533,1150201;0.02429533,1153302;0.02429533
1	472.266968	3	3603.78125	196758	675502;0.000589251518,679502;0.000589251518,929601;0,1140502;0.0236731172,1150201;0.0236731172,1153302;0.0236731172
2	472.268646	3	3601.58716	127052	675502;0.0242484212,679502;0.0242484212,929601;0.0236731172,1140502;0,1150201;0,1153302;0

0	563.637573	3	3609.87598	496380	678901;0
1	563.637146	3	3605.25781	243944	678901;0.00594949722
2	563.635315	3	3603.2395	232290	678901;0.022478044

0	432.250183	2	3620.78125	247656	12101;0,929901;0.0169494748,1145001;0.0623983741
1	432.25116	2	3620.72046	145436	12101;0.0169494748,929901;0,1145001;0.0462325215
2	432.252686	2	3614.24438	85990	12101;0.0623983741,929901;0.0462325215,1145001;0

0	444.78418	2	3622.04126	120582	27501;0,509301;0.00401598215,678701;0,1156201;0.00939887762
1	444.784821	2	3620.84326	160456	27501;0,509301;0,678701;0.00401598215,1156201;0.00540459156
2	444.785858	2	3616.28491	199586	27501;0.00540459156,509301;0,678701;0.00939887762,1156201;0

0	490.959564	4	3628.8396	25592	0;0
1	490.962372	4	3623.44775	46022	0;0.0716961026
2	490.961426	4	3616.25659	35434	0;0.0980358124

0	491.876862	3	3629.95312	88798	929001;0.106572986,930302;0.106572986,1143502;0.121005118
1	491.879639	3	3625.09912	67374	929001;0,930302;0,1143502;0.0161536932
2	491.88092	3	3618.375	30420	929001;0.0161536932,930302;0.0161536932,1143502;0

0	516.751953	2	3624.24048	110586	17801;0,22901;0,681301;0,924101;0.141653001,924901;0.141653001,1145101;0.154066682
1	516.753418	2	3626.51392	141164	17801;0,22901;0,681301;0.141653001,924101;0,924901;0,1145101;0.0144622922
2	516.753906	2	3618.19629	216168	17801;0,22901;0,681301;0.154066682,924101;0.0144622922,924901;0.0144622922,1145101;0

0	533.270569	2	3620.35449	383064	26601;0,509401;0.102402985
1	533.268799	2	3621.41016	593796	26601;0,509401;0
2	533.267883	2	3616.73804	1024344	26601;0.00163161755,509401;0

0	568.623596	3	3642.01392	575762	614401;0.300947309,1160001;0.300947309
1	568.624451	3	3633.59155	443776	614401;0.239959002,1160001;0.239959002
2	568.625916	3	3619.7605	926874	614401;0,1160001;0

0	570.632385	3	3626.00562	180470	20401;0,510101;0.0186994076
1	570.631836	3	3626.25122	367020	20401;0,510101;0
2	570.63446	3	3623.52344	564014	20401;0,510101;0.0645136237

0	579.28186	2	3630.55151	13004	686902;0
1	579.280151	2	3617.5708	30378	686902;0.196937978
2	579.284241	2	3617.74268	29684	686902;0.360123396

0	579.817505	4	3631.68433	37756	686903;0
1	579.818298	4	3622.72827	61804	686903;0.0262215734
2	579.823914	4	3615.4292	15516	686903;0.160284579

0	621.318237	2	3623.56567	584002	10501;0,17001;0,688901;0,693701;0,939301;0.0759010911,1159501;0.076295495,1162401;0.076295495
1	621.320312	2	3624.34351	1149072	10501;0,17001;0,688901;0.0759010911,693701;0.0759010911,939301;0,1159501;0.000426769257,1162401;0.000426769257
2	621.321228	2	3619.31201	1887322	10501;0.000426769257,17001;0,688901;0.076295495,693701;0.076295495,939301;0.000426769257,1159501;0,1162401;0

0	641.974121	3	3629.4043	776206	35201;0,617101;0.0299050212,689701;0
1	641.975403	3	3628.57227	560354	35201;0,617101;9.14931297e-05,689701;0.0298162699
2	641.97522	3	3622.18335	439982	35201;9.14931297e-05,617101;0,689701;0.0299050212

0	659.862244	2	3600.73438	699186	25801;0
1	659.86322	2	3600.9043	680984	25801;0
2	659.864868	2	3601.60596	732020	25801;0

0	754.844727	2	3635.44775	6920556	24401;0
1	754.846191	2	3632.91333	10400892	24401;0
2	754.847412	2	3626.97192	7011878	24401;0
2	754.845886	2	3629.24463	6959310	24401;0

0	758.374573	2	3634.70947	883838	24701;0,29801;0,1147101;0.033392489
1	758.375977	2	3628.40942	1059680	24701;0,29801;0,1147101;0.000484228134
2	758.37738	2	3622.21094	1022684	24701;0,29801;0,1147101;0

0	754.713745	1	3630.45337	115714	21001;0,24402;0
1	754.715027	1	3627.7207	150682	21001;0.00624126196,24402;0
2	754.716797	1	3623.11206	67708	21001;0,24402;0

0	755.046753	1	3631.00488	160030	21002;0,24403;0
1	755.049255	1	3628.50171	197548	21002;0.037397027,24403;0.037397027
2	755.050903	1	3624.55322	142596	21002;0,24403;0

0	962.45459	2	3631.66309	1973272	23401;0,38501;0,43601;0,514501;0.0360508561,1163601;0.0360508561
1	962.457764	2	3629.5293	1579054	23401;0,38501;0,43601;0,514501;0.000102162361,1163601;0.000102162361
2	962.457703	2	3622.7605	1040760	23401;0,38501;0,43601;0.000102162361,514501;0,1163601;0

0	959.458008	2	3632.50439	536194	21601;0,615601;0.0610131621,691401;0,696901;0,938601;0.0399159193
1	959.462463	2	3628.49731	479914	21601;0,615601;0.0219743848,691401;0.0399159193,696901;0.0399159193,938601;0
2	959.464966	2	3620.63818	602934	21601;0.0219743848,615601;0,691401;0.0610131621,696901;0.0610131621,938601;0.0219743848

0	1063.9613	2	3629.39746	34164	0;0
1	1063.96191	2	3619.90747	103998	0;0.107861996
