1 66320 1 66237 -45.5152
0 66131 2 66068 -45.5064
0 67098 2 67055 -45.4964
0 68874 2 68827 -45.4959
1 68378 1 68255 -45.4936
0 74070 2 73965 -45.4933
1 68136 2 68229 -45.4894
0 68294 1 68336 -45.4751
1 76274 1 76232 -45.4751
0 68939 1 68997 -45.4739
0 76002 1 76065 -45.4634
0 75606 2 75542 -45.4551
0 69578 1 69843 -45.4539
0 73379 2 73378 -45.4492
0 69324 1 69407 -45.4383
1 73397 2 73271 -45.4337
0 70900 2 70795 -45.4199
0 71593 1 71593 -45.409
2 73628 0 73691 -45.4054
0 65433 1 65431 -45.4022
0 70709 0 70647 -45.4002
0 66845 1 66698 -45.3999
0 72830 0 72914 -45.3973
1 70709 2 71970 -45.3963
1 69954 2 69827 -45.3931
1 66194 0 66112 -45.3905
0 65420 1 65522 -45.3772
0 72811 1 72834 -45.3523
1 71760 2 71696 -45.3392
1 66026 2 66015 -45.3384
1 67454 0 67413 -45.321
1 66770 2 66678 -45.3122
0 65505 2 65482 -45.3118
1 70481 2 70415 -45.3118
1 72683 1 72620 -45.3075
2 69563 2 69602 -45.3017
0 71297 1 71234 -45.2916
0 75182 2 75120 -45.2865
1 67708 2 67687 -45.2786
0 66888 2 65965 -45.2605
1 70968 0 71028 -45.2601
0 66417 1 66600 -45.2564
1 72381 0 72434 -45.2506
1 70994 2 70908 -45.2395
1 73778 2 73713 -45.2295
1 72370 0 72431 -45.2145
0 69832 2 69757 -45.198
0 65376 1 65355 -45.1968
1 72679 2 72695 -45.1719
1 74405 0 74405 -45.1665
1 71949 0 71927 -45.1624
0 70521 1 70500 -45.1546
0 66366 1 66428 -45.1525
1 66238 1 66677 -45.1366
0 74342 2 74301 -45.1322
2 67094 2 67119 -45.1259
0 74216 2 74111 -45.1253
0 73440 1 73403 -45.1248
0 74153 1 74216 -45.1077
1 71303 2 71279 -45.1009
1 70753 2 70732 -45.0957
2 72218 2 72228 -45.0906
1 66952 2 67350 -45.0849
0 69575 0 70016 -45.0794
1 71157 2 71069 -45.0784
0 66988 1 67052 -45.0773
1 69009 2 68924 -45.0735
0 70394 1 70486 -45.0729
0 72231 1 72227 -45.07
0 71110 1 71025 -45.0615
