20180112_co2-0p15_r1_GC2_01_5489.mzML	65420		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65522		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65419		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65396		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65325		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65363		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65326		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65373		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65327		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65470		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65328		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65398		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65391		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65329		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65768		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65330		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65642		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65331		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65365		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65339		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65430		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65340		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65378		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65359		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65905		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65883		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65948		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65341		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	66357		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65342		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65361		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65343		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65406		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65348		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65427		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65826		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	66002		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65350		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65413		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65354		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65433		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65417		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65639		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65775		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65355		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65398		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65419		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65436		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65457		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65460		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65537		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65418		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65356		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65399		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65357		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	67611		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	67168		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	66721		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	67604		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65360		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65396		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65376		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65438		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65460		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65418		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65903		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65861		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65881		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65361		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65380		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65422		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65440		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	69785		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	69617		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	69599		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	68406		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	68452		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	68367		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65362		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65341		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65366		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65484		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65367		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65405		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65368		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65768		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65786		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65424		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65371		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65399		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65480		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65345		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65383		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65420		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65558		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65619		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65372		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65472		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65373		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65369		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65375		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65880		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65858		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	66303		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	66322		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65379		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65420		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65442		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65410		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65501		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65380		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65422		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65508		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65381		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65455		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65579		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65382		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	67989		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65383		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65464		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65480		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65384		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65446		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	67668		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	67770		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	67709		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	67752		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65444		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	67650		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	72893		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	73002		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	72914		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	72920		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	72852		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	70396		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	72836		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	72887		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	70574		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65387		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65408		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65392		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65390		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65394		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65472		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65391		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65430		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65394		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65390		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65400		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65439		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65502		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65443		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65419		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65882		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	66000		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65402		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65455		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65435		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65403		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65444		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65655		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65406		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	66798		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	66722		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	66751		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65385		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65464		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65408		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65427		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65469		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65409		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65442		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65485		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65410		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65434		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65449		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65413		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65453		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65402		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65418		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65543		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65523		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65480		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65421		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65459		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65439		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65501		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65397		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65425		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65570		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65634		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65426		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65529		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65432		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65421		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65428		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65466		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65528		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65441		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65429		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65468		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65430		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65651		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65887		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65351		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65432		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65448		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65433		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65431		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65434		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65503		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65463		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65543		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65863		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65438		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65439		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65440		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65482		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65443		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65435		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65446		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65404		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65448		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65490		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65478		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65449		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65483		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65450		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65581		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65591		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65451		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65680		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65683		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65456		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65516		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65550		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65459		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65522		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65501		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	67929		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	67942		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	67983		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65461		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65462		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65440		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65462		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65648		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65545		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	66452		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65337		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65998		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65906		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65465		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65505		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65567		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65525		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65463		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65537		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65601		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65467		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65467		1
20180112_co2-0p15_r1_GC2_01_5489.mzML	65499		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65532		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65526		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65488		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65465		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65469		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65448		1
20180112_co2-0p30_r1_GB2_01_5479.mzML	65485		1
20180112_co2-1p00_r1_GA2_01_5469.mzML	65429		1

20180112_co2-0p15_r1_GC2_01_5489.mzML	65471		1
