0 75644 2 75581 -60.8611
1 68862 2 68798 -58.4862
2 68547 2 68674 -58.4369
1 74114 2 73967 -58.3087
0 75644 1 75728 -58.1305
1 71549 1 71612 -58.1149
0 70730 1 70688 -57.9811
0 70900 2 70898 -57.7645
0 70373 1 70416 -57.2094
0 70709 1 70667 -57.1607
0 72310 1 72356 -56.9377
0 75890 1 75854 -56.7487
1 73985 2 74101 -56.2388
1 72165 2 72139 -56.2103
1 71549 2 71549 -56.1605
0 67190 1 67250 -56.1512
0 66417 0 66492 -56.101
1 71549 0 71633 -56.0687
0 66417 1 66516 -56.0486
0 71928 2 71969 -55.9316
0 65478 2 65446 -55.8227
1 68862 0 68735 -55.8155
1 67655 2 67555 -55.7733
0 73909 1 73861 -55.7379
0 67638 1 67595 -55.6246
1 69113 2 69050 -55.6115
1 68567 1 68720 -55.4203
1 68168 2 68084 -55.4123
0 65985 1 66154 -55.357
0 72200 2 72137 -55.3139
0 74888 1 74909 -55.214
0 76064 2 76064 -55.193
0 75037 2 75035 -55.1807
2 72172 2 72328 -55.1729
2 73628 2 73712 -55.1149
0 73733 1 73754 -55.0123
0 75644 0 75581 -54.8741
0 69470 2 69407 -54.7868
0 75896 2 75854 -54.6842
1 75351 2 75266 -54.6199
0 67507 0 67544 -54.604
1 67541 2 67566 -54.5932
1 72683 2 72620 -54.4523
0 76065 0 76148 -54.3925
2 73628 1 73712 -54.3694
1 67541 1 67479 -54.3015
0 67580 2 67433 -54.3005
0 66845 1 66761 -54.1091
1 68378 2 68294 -54.1077
1 68588 2 68546 -54.0976
0 70647 0 71151 -54.0142
1 71465 2 71423 -53.861
1 76253 1 76327 -53.859
0 65711 1 65795 -53.8501
1 72158 2 72123 -53.8476
0 75854 1 75833 -53.8468
1 70940 2 70835 -53.8235
1 66047 2 65923 -53.7887
0 71131 2 71045 -53.7727
1 73985 0 74090 -53.7309
0 69303 1 69323 -53.7105
1 69622 2 69518 -53.6584
0 72663 2 72621 -53.5681
1 72158 1 72165 -53.5509
0 74014 2 73961 -53.5504
1 73985 2 73901 -53.517
2 65690 2 65774 -53.4427
2 75539 2 75644 -53.4189
0 70310 1 70352 -53.4117
1 76274 2 76274 -53.3172
0 65417 2 65417 -53.3151
1 75134 2 75239 -53.1948
1 75896 1 75959 -53.0855
1 71549 2 71486 -53.0826
0 66068 1 66069 -52.9741
1 65438 2 65656 -52.9277
0 70604 1 70584 -52.9016
0 70688 1 70730 -52.8771
0 66052 1 66077 -52.8252
0 70762 1 70799 -52.7936
1 69375 2 69335 -52.7723
2 65776 2 65816 -52.7497
0 73743 1 73763 -52.7042
0 72434 1 72413 -52.6738
1 74114 0 74114 -52.6129
1 72620 2 72557 -52.6122
1 76236 1 76317 -52.5855
0 74892 1 74955 -52.582
0 72994 2 72923 -52.4348
0 73460 2 73377 -52.4187
1 65942 2 66320 -52.397
1 73982 1 74233 -52.3192
1 70058 2 69911 -52.2738
1 73124 2 73061 -52.2616
0 65816 1 65858 -52.2218
0 69386 2 69428 -52.1978
1 69113 0 69071 -52.179
0 71507 1 71528 -52.1781
0 75770 1 75816 -52.1737
1 74363 2 74216 -52.1631
1 68567 2 68547 -52.1534
1 70751 2 70730 -52.126
1 66320 2 66236 -52.0829
0 70751 0 71255 -52.0677
0 75644 2 75518 -52.048
0 70814 1 70856 -52.0192
0 73175 1 73243 -52.0141
2 72935 2 73020 -51.8974
2 74258 2 74491 -51.8252
0 70226 1 70184 -51.8199
0 65711 2 66215 -51.8004
1 76023 2 75917 -51.7926
0 70205 2 70144 -51.7434
0 70709 1 71109 -51.7343
1 68168 0 68126 -51.7293
1 74281 2 74260 -51.7037
1 72179 2 72095 -51.6969
0 69806 1 69806 -51.6953
1 67160 2 67140 -51.685
1 70375 2 70333 -51.6334
0 73378 1 73360 -51.617
0 75890 0 75834 -51.6086
0 67475 1 67455 -51.6086
0 66484 2 66446 -51.6066
0 70900 1 70877 -51.5266
0 76001 1 76022 -51.4797
2 70667 2 71150 -51.4358
0 69303 2 69261 -51.3967
1 66467 2 66467 -51.3874
1 67958 2 67853 -51.3502
1 70226 2 70142 -51.3181
0 69890 1 69764 -51.2925
1 67958 1 68084 -51.2761
0 70217 1 70294 -51.2114
1 74365 2 74279 -51.2048
1 69975 1 70059 -51.1644
0 75800 0 75845 -51.1422
1 67958 2 67916 -51.1226
0 74322 1 74342 -51.1103
0 66237 1 66259 -51.1058
0 75955 1 75978 -51.0826
0 66616 1 66624 -51.0792
1 65900 2 65777 -51.0735
0 72978 1 72830 -51.0628
0 70701 1 70662 -51.0556
0 68757 1 68821 -51.0126
0 73775 2 73733 -51.0018
0 72599 1 72536 -50.9991
0 71297 1 71297 -50.9909
1 74804 2 74808 -50.9855
0 65375 1 65880 -50.9717
0 66131 1 66110 -50.9634
0 70667 2 70541 -50.9537
0 76022 1 75980 -50.9359
0 73145 2 73082 -50.8489
0 73743 2 73705 -50.8362
0 69821 2 69771 -50.8185
0 67580 1 67538 -50.7963
1 67361 1 67425 -50.7839
0 65459 2 65522 -50.7516
1 75792 2 75707 -50.7435
1 71550 2 71467 -50.7403
0 71361 1 71302 -50.7271
0 71148 0 71300 -50.7256
1 69051 2 68988 -50.7023
1 71592 2 71528 -50.6533
1 74027 2 73523 -50.6286
0 66887 1 66890 -50.6078
0 73796 1 73775 -50.5577
0 76129 1 76151 -50.5545
1 70248 2 70247 -50.5273
0 72286 2 72264 -50.5077
2 65861 2 65985 -50.4978
0 74238 1 74220 -50.4737
0 75037 2 75021 -50.4609
0 68294 2 68336 -50.434
2 68756 2 68840 -50.4143
1 71549 0 71717 -50.4021
0 68674 1 68508 -50.3971
0 67329 2 67244 -50.3826
0 66006 2 66069 -50.3825
0 69470 1 69386 -50.3756
1 75896 0 75896 -50.3733
0 74784 1 74868 -50.3726
0 68882 1 68861 -50.3689
0 65354 1 65433 -50.3659
1 71951 2 71866 -50.3521
0 69260 0 69344 -50.3261
1 69260 2 69260 -50.2657
0 67686 1 67601 -50.2624
0 65564 1 65564 -50.2572
0 65354 1 65417 -50.1932
1 67307 2 67307 -50.1915
0 70815 2 71234 -50.1464
0 65249 1 65354 -50.1049
0 71593 2 71572 -50.0882
2 72172 2 72244 -50.0818
1 68588 0 68528 -50.0801
1 68862 1 68756 -50.0764
0 71129 1 71172 -50.0627
2 76109 2 76169 -50.0452
0 65463 1 65543 -50.0039
0 72513 1 72566 -49.9907
1 69575 1 70016 -49.9592
0 71927 2 71948 -49.959
1 67541 0 67507 -49.9556
0 67517 2 67520 -49.9291
0 68924 0 68987 -49.9267
1 72263 1 72294 -49.9098
1 69572 1 69716 -49.8785
0 76065 2 76065 -49.8672
0 65315 1 65335 -49.8617
0 66988 1 67118 -49.8479
0 68819 1 68819 -49.8276
0 73040 1 73061 -49.8133
0 65726 1 65728 -49.8125
0 74132 1 74237 -49.8109
0 70752 1 70857 -49.8012
0 70752 2 70793 -49.798
1 70173 1 70191 -49.7973
1 75351 2 74825 -49.7856
1 70259 2 70179 -49.7813
0 75989 0 76104 -49.7736
0 69239 1 69240 -49.7338
1 72222 2 72267 -49.7213
1 68567 2 68442 -49.7127
1 71949 2 71864 -49.6896
1 65942 2 65879 -49.676
1 70968 1 71026 -49.646
0 70857 1 70882 -49.6435
1 69281 2 69239 -49.6397
2 67875 2 67917 -49.6376
1 67307 0 67328 -49.6198
1 69849 2 69807 -49.605
1 69576 1 69630 -49.5798
0 66719 2 66740 -49.5654
0 75106 1 75193 -49.564
1 74363 2 74300 -49.5306
0 67979 0 68042 -49.5293
1 70058 0 69995 -49.5275
2 70079 2 70583 -49.5271
0 69386 1 69470 -49.5097
1 75435 1 75497 -49.508
1 72370 2 72326 -49.4754
0 69359 1 69371 -49.4745
1 69341 2 69311 -49.4578
0 66488 2 66425 -49.4164
0 67224 2 67181 -49.3931
2 73628 1 73817 -49.3807
1 69974 2 69974 -49.3716
1 66677 2 66656 -49.3595
2 67875 1 67979 -49.3502
0 73733 2 73691 -49.3437
1 75351 0 74888 -49.3096
1 75518 2 75413 -49.3085
0 67127 2 67047 -49.3035
0 69323 1 69305 -49.2871
2 65855 2 66032 -49.2847
1 73175 1 73176 -49.2775
0 67433 1 67456 -49.2723
1 66467 0 66446 -49.2013
1 72474 2 72473 -49.164
1 68378 0 68295 -49.1184
1 69893 2 69851 -49.1157
2 70667 1 71298 -49.107
1 66558 2 66453 -49.1043
0 70814 1 70751 -49.0967
0 66972 1 66992 -49.0945
0 76182 1 76308 -49.0817
0 69696 1 69881 -49.0793
2 74183 2 74218 -49.0724
0 68945 1 68966 -49.0691
0 68609 1 68672 -49.0668
1 70919 2 70899 -49.0575
1 76302 1 76316 -49.0543
1 72683 0 72620 -49.0466
0 65460 1 65418 -49.0462
0 70310 0 70373 -49.0446
1 65942 2 65776 -49.041
1 68106 2 68023 -49.0365
0 74510 1 74573 -49.0227
0 70164 1 70163 -48.9989
1 75308 2 75183 -48.969
1 67004 2 67026 -48.9676
1 66573 2 66509 -48.9216
1 72369 2 72305 -48.9173
0 66551 1 66614 -48.9135
0 67224 1 67308 -48.907
1 67181 2 67139 -48.9017
0 66484 1 66488 -48.8997
0 69302 1 69365 -48.8851
1 71638 2 71579 -48.8722
0 68231 2 68210 -48.8331
1 67510 2 67470 -48.8107
0 67127 0 66945 -48.8071
0 75959 2 75980 -48.8064
1 67454 2 67391 -48.8057
0 68483 1 67937 -48.8046
0 68233 2 68233 -48.8038
0 70317 2 70258 -48.7802
0 75037 0 75095 -48.7723
0 75182 1 75245 -48.765
0 68824 1 68841 -48.7592
0 68024 2 68106 -48.7393
0 69890 2 69806 -48.735
0 72599 0 72778 -48.7314
0 72135 0 72203 -48.713
0 75899 0 75917 -48.7017
1 75460 1 75540 -48.69
0 72158 2 71990 -48.6727
1 66677 2 65690 -48.6615
0 70164 1 70226 -48.6486
0 66516 0 66530 -48.6434
0 65737 1 65737 -48.6383
